,final_pos,points,name,age,country,id,competition,place,date,category,weapon,gender,event,type,td_pre256,tr_pre256,opp_pre256,match_dif_pre256,match_res_pre256,td_pre128,tr_pre128,opp_pre128,match_dif_pre128,match_res_pre128,td_pre64,tr_pre64,opp_pre64,match_dif_pre64,match_res_pre64,td_t64,tr_t64,opp_t64,match_dif_t64,match_res_t64,td_t32,tr_t32,opp_t32,match_dif_t32,match_res_t32,td_t16,tr_t16,opp_t16,match_dif_t16,match_res_t16,td_t8,tr_t8,opp_t8,match_dif_t8,match_res_t8,td_semi,tr_semi,opp_semi,match_dif_semi,match_res_semi,td_final,tr_final,opp_final,match_dif_final,match_res_final,rank_poule,poule_vict,M,td_polues,tr_poules,poule_ind,p_diff,poule_order,p1,p2,p3,p4,p5,p6,p_matches,p1_result,p1_td,p1_tr,p1_opp,p2_result,p2_td,p2_tr,p2_opp,p3_result,p3_td,p3_tr,p3_opp,p4_result,p4_td,p4_tr,p4_opp,p5_result,p5_td,p5_tr,p5_opp,p6_result,p6_td,p6_tr,p6_opp
1053,221.0,0.0,RYKIND-BLARKE Christoffer,22.0,DEN,rykind-blar,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,1.0,6.0,15.0,28.0,0.167,-13.0,2.0,D/0,D/4,D/3,V/5,D/0,D/3,6.0,V,5.0,3.0,neomaxweiki,D,4.0,5.0,bagdanyalbe,D,0.0,5.0,giacondanie,D,3.0,5.0,donaghuejoe,D,3.0,5.0,nowakhannes,D,0.0,5.0,jurkiewiczj
1054,222.0,0.0,ARCHER Kristjan,28.0,GBR,archerkrist,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0,1.0,6.0,14.0,27.0,0.167,-13.0,2.0,D/1,V/5,D/1,D/2,D/1,D/4,6.0,D,2.0,5.0,romeromonti,V,5.0,2.0,macedoluis,D,1.0,5.0,grajalesmen,D,4.0,5.0,liuqinhui,D,1.0,5.0,mionlorenzo,D,1.0,5.0,kimdongsu
1055,222.0,0.0,ROSU Silviu,22.0,ROU,rosusilviu,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0,1.0,6.0,14.0,27.0,0.167,-13.0,7.0,D/1,D/4,D/1,D/1,V/5,D/2,6.0,D,1.0,5.0,louiebryce,D,2.0,5.0,yunesklod,V,5.0,2.0,nawarsuhayl,D,4.0,5.0,kimmingu,D,1.0,5.0,nglokwangla,D,1.0,5.0,naganoyudai
1056,224.0,0.0,FELLAH Dani-Adam,17.0,ALG,fellahdani-,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0,1.0,6.0,14.0,29.0,0.167,-15.0,5.0,D/0,D/4,V/5,D/1,D/3,D/1,6.0,D,4.0,5.0,hamiltonbog,D,1.0,5.0,ingargiolaf,D,0.0,5.0,borontovpav,D,1.0,5.0,leekwanghyu,V,5.0,4.0,pirkakos,D,3.0,5.0,elicemeddy
1057,225.0,0.0,ALKIS Can,19.0,TUR,alkiscan,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,1.0,6.0,13.0,28.0,0.167,-15.0,2.0,D/2,D/0,D/2,V/5,D/4,D/0,6.0,V,5.0,3.0,bojanovbori,D,0.0,5.0,vancampenho,D,4.0,5.0,brunnerremi,D,0.0,5.0,nakamuratar,D,2.0,5.0,hornnielsen,D,2.0,5.0,imcheolwoo
1058,225.0,0.0,RAMIREZ LARENA Alejandro,20.0,ESP,ramirezlare,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,1.0,6.0,13.0,28.0,0.167,-15.0,2.0,D/1,D/2,D/2,V/5,D/1,D/2,6.0,V,5.0,3.0,dealmeidado,D,2.0,5.0,hezhuwei,D,1.0,5.0,chrensimon,D,2.0,5.0,finsterbush,D,2.0,5.0,macchifilip,D,1.0,5.0,itotakuma
1059,225.0,0.0,SIRB Alexandru,21.0,ROU,sirbalexand,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,1.0,6.0,13.0,28.0,0.167,-15.0,1.0,V/5,D/1,D/0,D/4,D/2,D/1,6.0,D,0.0,5.0,cheungngoch,D,1.0,5.0,filespetar,D,4.0,5.0,kozakmateus,D,1.0,5.0,nishiguchiy,D,2.0,5.0,robsonsamue,V,5.0,3.0,fritschejan
1060,228.0,0.0,RAPOPORT Yaakov Ber,23.0,ISR,rapoportyaa,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,1.0,6.0,13.0,29.0,0.167,-16.0,2.0,V/5,D/4,D/2,D/1,D/1,D/0,6.0,D,1.0,5.0,emmerchase,D,4.0,5.0,ditommasoal,D,1.0,5.0,mertinejuli,D,0.0,5.0,geudvertosc,D,2.0,5.0,pnivchukboh,V,5.0,4.0,rastegarlin
1061,228.0,0.0,SMREKAR Leo,22.0,CRO,smrekarleo,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,1.0,6.0,13.0,29.0,0.167,-16.0,6.0,D/1,V/5,D/1,D/2,D/2,D/2,6.0,D,1.0,5.0,pogrebniaka,D,2.0,5.0,kimgyeongmu,V,5.0,4.0,veitenheime,D,2.0,5.0,wakimphilip,D,1.0,5.0,chagnonelio,D,2.0,5.0,kimgyeongmu
1062,230.0,0.0,KARLSEN Jonas Benjamin,18.0,DEN,karlsenjona,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,1.0,6.0,12.0,28.0,0.167,-16.0,3.0,D/2,D/4,D/0,V/5,D/0,D/1,6.0,D,0.0,5.0,birdharry,D,4.0,5.0,groetekeseb,D,0.0,5.0,budahazyamb,D,2.0,5.0,gassneretha,V,5.0,3.0,komsicivan,D,1.0,5.0,rzadkowskia
1063,230.0,0.0,ROSU Vlad,19.0,ROU,rosuvlad,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,1.0,6.0,12.0,28.0,0.167,-16.0,1.0,D/1,D/0,D/2,D/3,D/1,V/5,6.0,D,2.0,5.0,lopezcarlos,V,5.0,5.0,turkiowaida,D,3.0,5.0,leeyatlong,D,0.0,5.0,bibardtyvan,D,1.0,3.0,dahanyaliel,D,1.0,5.0,dorferlaure
1064,232.0,0.0,KOZAK Mateusz,23.0,POL,kozakmateus,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,1.0,6.0,12.0,29.0,0.167,-17.0,5.0,V/5,D/3,D/1,D/2,D/1,D/0,6.0,D,3.0,5.0,fritschejan,D,2.0,5.0,cheungngoch,V,5.0,4.0,sirbalexand,D,0.0,5.0,filespetar,D,1.0,5.0,nishiguchiy,D,1.0,5.0,robsonsamue
1065,233.0,0.0,ANDERSEN Emil Ulrik,35.0,DEN,andersenemi,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,1.0,6.0,10.0,27.0,0.167,-17.0,6.0,D/2,D/2,D/1,V/5,D/0,D/0,6.0,D,1.0,5.0,vanegmonddi,D,0.0,5.0,scherbaandr,D,2.0,5.0,filippidavi,V,5.0,2.0,hojialesean,D,2.0,5.0,williamsdav,D,0.0,5.0,scherbaandr
1066,234.0,0.0,PIRVA Alexandru,21.0,ROU,pirvaalexan,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0,1.0,6.0,10.0,28.0,0.167,-18.0,2.0,D/1,D/0,D/2,D/1,V/5,D/1,6.0,D,1.0,5.0,reichetzert,D,0.0,5.0,martinitomm,V,5.0,3.0,kontochrist,D,1.0,5.0,penmancallu,D,2.0,5.0,savinrafael,D,1.0,5.0,kimtaehwan
1067,235.0,0.0,LIM Teng Jun,17.0,SGP,limtengjun,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,1.0,6.0,9.0,28.0,0.167,-19.0,4.0,D/0,D/1,D/1,V/5,D/2,D/0,6.0,D,0.0,5.0,leungchinyu,V,5.0,3.0,zoonsaxel,D,1.0,5.0,gorenraz,D,2.0,5.0,wojtkowiaka,D,1.0,5.0,luperiedoar,D,0.0,5.0,braunmarius
1068,236.0,0.0,SARMANY Zoltan,20.0,SVK,sarmanyzolt,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,0.0,6.0,16.0,30.0,0.0,-14.0,6.0,D/2,D/4,D/2,D/4,D/4,D/0,6.0,D,2.0,5.0,tanraphaelj,D,0.0,5.0,kissdaniel,D,4.0,5.0,tolbaabdelr,D,4.0,5.0,yuehche-hao,D,2.0,5.0,rosusilviu,D,4.0,5.0,kissdaniel
1069,237.0,0.0,SCHUBERT Max,21.0,AUT,schubertmax,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.0,0.0,6.0,15.0,30.0,0.0,-15.0,7.0,D/2,D/3,D/3,D/3,D/2,D/2,6.0,D,2.0,5.0,galuashvili,D,2.0,5.0,fazekasarpa,D,2.0,5.0,liupatrick,D,3.0,5.0,paduacarlos,D,3.0,5.0,thorbekjuli,D,3.0,5.0,dosadaniel
1070,238.0,0.0,GOJAK Antonio,22.0,CRO,gojakantoni,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.0,0.0,6.0,14.0,30.0,0.0,-16.0,5.0,D/2,D/2,D/3,D/4,D/1,D/2,6.0,D,2.0,5.0,degreefstef,D,4.0,5.0,haffourabde,D,2.0,5.0,czuckermann,D,2.0,5.0,choinichola,D,3.0,5.0,huthmanneri,D,1.0,5.0,sidoalexand
1071,238.0,0.0,KOMSIC Ivan,32.0,CRO,komsicivan,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.0,0.0,6.0,14.0,30.0,0.0,-16.0,5.0,D/1,D/3,D/3,D/4,D/1,D/2,6.0,D,3.0,5.0,groetekeseb,D,4.0,5.0,budahazyamb,D,1.0,5.0,gassneretha,D,2.0,5.0,rzadkowskia,D,3.0,5.0,karlsenjona,D,1.0,5.0,birdharry
1072,240.0,0.0,BOJANOV Boris,23.0,CAN,bojanovbori,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0,0.0,6.0,13.0,30.0,0.0,-17.0,5.0,D/3,D/3,D/2,D/0,D/1,D/4,6.0,D,3.0,5.0,alkiscan,D,0.0,5.0,hornnielsen,D,3.0,5.0,imcheolwoo,D,4.0,5.0,nakamuratar,D,2.0,5.0,vancampenho,D,1.0,5.0,brunnerremi
1073,240.0,0.0,EYUPOGLU Alp,20.0,TUR,eyupoglualp,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0,0.0,6.0,13.0,30.0,0.0,-17.0,7.0,D/3,D/2,D/1,D/4,D/2,D/1,6.0,D,3.0,5.0,mihalyiando,D,1.0,5.0,weelionel,D,2.0,5.0,loiselpierr,D,2.0,5.0,marostegape,D,4.0,5.0,chenyi-tung,D,4.0,5.0,lechnermori
1074,242.0,0.0,ZOONS Axel,21.0,NED,zoonsaxel,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.0,0.0,6.0,12.0,30.0,0.0,-18.0,5.0,D/3,D/0,D/0,D/3,D/3,D/3,6.0,D,0.0,5.0,luperiedoar,D,3.0,5.0,limtengjun,D,3.0,5.0,leungchinyu,D,3.0,5.0,braunmarius,D,0.0,5.0,gorenraz,D,3.0,5.0,wojtkowiaka
1075,243.0,0.0,HO Jia Le Sean,16.0,SGP,hojialesean,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0,0.0,6.0,11.0,29.0,0.0,-18.0,4.0,D/1,D/2,D/0,D/2,D/2,D/4,6.0,D,1.0,5.0,williamsdav,D,2.0,5.0,abeyoshiki,D,0.0,4.0,vanegmonddi,D,2.0,5.0,andersenemi,D,2.0,5.0,filippidavi,D,4.0,5.0,scherbaandr
1076,244.0,0.0,BAEV Natan,20.0,LAT,baevnatan,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,0.0,5.0,7.0,25.0,0.0,-18.0,1.0,D/1,D/2,D/1,D/2,D/1,,5.0,D,1.0,5.0,faulpaulluc,D,2.0,5.0,servelloaug,D,1.0,5.0,rosenfeldro,D,2.0,5.0,etteltmaxim,D,1.0,5.0,lazarenkoie,,,,
1077,244.0,0.0,LI Edward,21.0,CAN,liedward,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,0.0,5.0,7.0,25.0,0.0,-18.0,4.0,D/0,D/1,D/1,D/1,D/4,,5.0,D,1.0,5.0,meinhardtge,D,1.0,5.0,chenchihchi,D,1.0,5.0,balintalmos,D,4.0,5.0,kainmartin,D,0.0,5.0,bricenojand,,,,
1078,246.0,0.0,JOEMRATI Ashwan,20.0,NED,joemratiash,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,0.0,6.0,10.0,30.0,0.0,-20.0,3.0,D/2,D/3,D/4,D/1,D/0,D/0,6.0,D,0.0,5.0,hassanmoham,D,3.0,5.0,breteauigna,D,4.0,5.0,kotekjakub,D,2.0,5.0,kimkimin,D,1.0,5.0,oishiriki,D,0.0,5.0,cervantesdi
1079,247.0,0.0,KARBONOWSKI Kamil,35.0,CAN,karbonowski,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0,0.0,6.0,9.0,30.0,0.0,-21.0,2.0,D/2,D/2,D/2,D/1,D/1,D/1,6.0,D,1.0,5.0,siessmichal,D,2.0,5.0,chengtitnam,D,1.0,5.0,winterberg-,D,1.0,5.0,delgadollam,D,2.0,5.0,madyyahia,D,2.0,5.0,kleinluis
1080,247.0,0.0,SNIJDER Ivo,22.0,NED,snijderivo,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0,0.0,6.0,9.0,30.0,0.0,-21.0,1.0,D/4,D/1,D/3,D/0,D/1,D/0,6.0,D,3.0,5.0,garcia-alzo,D,0.0,5.0,kappusbasti,D,0.0,5.0,toldoguilhe,D,1.0,5.0,pereznathan,D,1.0,5.0,kaskowpiotr,D,4.0,5.0,zengzhaoran
1081,249.0,0.0,AKIALP Emre,17.0,TUR,akialpemre,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.0,0.0,6.0,8.0,30.0,0.0,-22.0,7.0,D/1,D/3,D/2,D/1,D/1,D/0,6.0,D,1.0,5.0,moziwei,D,0.0,5.0,minottkamal,D,1.0,5.0,limjonathan,D,3.0,5.0,riegerlaure,D,1.0,5.0,bravosahel,D,1.0,5.0,hoidadanyil
1082,250.0,0.0,MOGENSEN Viggo,19.0,SWE,mogensenvig,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.0,0.0,6.0,5.0,30.0,0.0,-25.0,4.0,D/0,D/0,D/0,D/1,D/3,D/1,6.0,D,0.0,5.0,matsuyamaky,D,1.0,5.0,haygavin,D,0.0,5.0,rennermorit,D,3.0,5.0,guennouloui,D,0.0,5.0,pautymaxime,D,1.0,5.0,paikdavid
1083,251.0,0.0,GILCHRIST Matthew,24.0,AUS,gilchristma,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0,0.0,6.0,4.0,30.0,0.0,-26.0,6.0,D/0,D/2,D/0,D/0,D/0,D/2,6.0,D,0.0,5.0,olivaresmar,D,2.0,5.0,murraymaxim,D,2.0,5.0,tothgergely,D,0.0,5.0,broszusblak,D,0.0,5.0,serricedrik,D,0.0,5.0,murraymaxim
1084,9999.0,0.0,AOUTCHEME Sewanou Todji Elode,29.0,BEN,aoutchemese,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,9999.0,0.0,FRUHAUF Benjamin,24.0,HUN,fruhaufbenj,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,9999.0,0.0,YUNO Elisha,25.0,NED,yunoelisha,Coupe du Monde,Bonn,2022-11-11 00:00:00,S,F,M,I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,1.0,32.0,SANTUCCIO Alberta,28.0,ITA,santuccioal,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,15.0,13.0,favreaurore,2.0,V,15.0,8.0,bezhuradzho,7.0,V,15.0,14.0,brunnerpaul,1.0,V,11.0,10.0,kunanna,1.0,V,11.0,6.0,zhumingye,5.0,V,15.0,11.0,candassamym,4.0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,2.0,26.0,CANDASSAMY Marie-Florence,31.0,FRA,candassamym,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,15.0,13.0,kurokiyume,2.0,V,15.0,10.0,svystilyuli,5.0,V,15.0,11.0,knapik-miaz,4.0,V,15.0,10.0,linsheng,5.0,V,15.0,13.0,songsera,2.0,V,11.0,15.0,santuccioal,-4.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,3.0,20.0,SONG Sera,29.0,KOR,songsera,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,13.0,11.0,wimmerdorin,2.0,V,14.0,11.0,marzanirobe,3.0,V,15.0,9.0,embrichirin,6.0,V,15.0,8.0,foiettanico,7.0,V,13.0,15.0,candassamym,-2.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,3.0,20.0,ZHU Mingye,30.0,CHN,zhumingye,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,15.0,8.0,varfolomyey,7.0,V,9.0,9.0,sunyiwen,0.0,D,13.0,8.0,navarriamar,5.0,V,14.0,10.0,hsiehkaylin,4.0,V,15.0,8.0,fiamingoros,7.0,V,15.0,9.0,kongmanwaiv,6.0,V,6.0,11.0,santuccioal,-5.0,D,,,,,,83.0,4.0,6.0,25.0,22.0,0.667,3.0,6.0,V/5,V/5,V/5,D/2,D/3,V/5,6.0,V,5.0,4.0,naritaruka,V,5.0,3.0,cisnerosale,V,5.0,4.0,limvictoria,D,2.0,5.0,pawlowskama,V,5.0,1.0,ketkarketki,D,3.0,3.0,cisnerosale
1091,5.0,14.0,KUN Anna,27.0,HUN,kunanna,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,15.0,9.0,vizeuvictor,6.0,V,14.0,13.0,zuikovavero,1.0,V,15.0,14.0,brovkoinna,1.0,V,10.0,11.0,santuccioal,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,6.0,14.0,KONG Man Wai Vivian,28.0,HKG,kongmanwaiv,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,15.0,10.0,pytkakamila,5.0,V,15.0,9.0,vainbergsop,6.0,V,15.0,13.0,malloaurian,2.0,V,9.0,15.0,zhumingye,-6.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,7.0,14.0,LIN Sheng,28.0,CHN,linsheng,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,15.0,5.0,spicesarah,10.0,V,15.0,8.0,coufalovaan,7.0,V,14.0,11.0,demarchiele,3.0,V,15.0,8.0,differtnell,7.0,V,8.0,7.0,moellhausen,1.0,V,10.0,15.0,candassamym,-5.0,D,,,,,,,,,,,32.0,5.0,6.0,24.0,15.0,0.833,9.0,7.0,V/5,V/3,V/5,D/4,V/4,V/3,6.0,V,5.0,4.0,conradalice,V,3.0,0.0,dalalsheeta,V,4.0,3.0,doigcaldero,V,3.0,2.0,barnesrache,D,4.0,1.0,paschealyss,D,4.0,5.0,kohellemeih
1094,8.0,14.0,FOIETTA Nicol,27.0,ITA,foiettanico,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,15.0,10.0,brychbarbar,5.0,V,15.0,9.0,pawlowskama,6.0,V,9.0,8.0,holmeskatha,1.0,V,15.0,6.0,beljajevaju,9.0,V,15.0,8.0,ndoloalexan,7.0,V,8.0,15.0,songsera,-7.0,D,,,,,,,,,,,101.0,3.0,6.0,27.0,22.0,0.5,5.0,5.0,D/4,V/5,V/5,D/4,V/5,D/4,6.0,V,5.0,3.0,aschehougir,D,4.0,5.0,kangyoungmi,D,4.0,5.0,gogniatvani,D,4.0,5.0,lixandrunic,V,5.0,2.0,saitohana,V,5.0,2.0,kryvytskaol
1095,9.0,8.0,FIAMINGO Rossella,31.0,ITA,fiamingoros,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,15.0,6.0,beneabianca,9.0,V,15.0,9.0,kharkovavla,6.0,V,8.0,15.0,zhumingye,-7.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,10.0,8.0,NDOLO Alexandra,36.0,KEN,ndoloalexan,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,15.0,9.0,chanwailing,6.0,V,15.0,8.0,vuorinenann,7.0,V,8.0,15.0,foiettanico,-7.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,11.0,8.0,MALLO Auriane,29.0,FRA,malloaurian,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,15.0,9.0,kuuskkristi,6.0,V,14.0,13.0,xunuo,1.0,V,13.0,15.0,kongmanwaiv,-2.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,12.0,8.0,KNAPIK-MIAZGA Renata,34.0,POL,knapik-miaz,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,15.0,12.0,cebulaanne,3.0,V,15.0,14.0,vitaliscora,1.0,V,11.0,15.0,candassamym,-4.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,13.0,8.0,EMBRICH Irina,42.0,EST,embrichirin,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,,,,,,,,,,,15.0,13.0,tangjunyao,2.0,V,15.0,11.0,sersotjade,4.0,V,9.0,15.0,songsera,-6.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,14.0,8.0,BRUNNER Pauline,28.0,SUI,brunnerpaul,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,15.0,9.0,gundryjessi,6.0,V,15.0,3.0,mihalykata,12.0,V,15.0,11.0,kangyoungmi,4.0,V,15.0,10.0,kirpuerika,5.0,V,14.0,15.0,santuccioal,-1.0,D,,,,,,,,,,,,,,,,43.0,5.0,6.0,23.0,17.0,0.833,6.0,5.0,V/5,V/5,V/3,V/5,V/5,D/0,6.0,V,5.0,2.0,botvinnikya,V,5.0,3.0,jansevanren,V,5.0,2.0,salminensar,D,0.0,5.0,zuikovavero,V,3.0,2.0,brovkoinna,V,5.0,3.0,milicicandj
1101,15.0,8.0,MOELLHAUSEN Nathalie,37.0,BRA,moellhausen,Coupe du Monde,Tallin,2022-11-11 00:00:00,S,E,F,I,A,,,,,,15.0,6.0,raposodana,9.0,V,15.0,7.0,takahashier,8.0,V,15.0,6.0,husisianhad,9.0,V,8.0,7.0,isolafederi,1.0,V,7.0,8.0,linsheng,-1.0,D,,,,,,,,,,,,,,,,51.0,4.0,5.0,20.0,14.0,0.8,6.0,5.0,V/5,V/3,V/5,V/4,D/3,,5.0,D,3.0,5.0,buechkimjas,V,4.0,3.0,grollmischf,V,5.0,1.0,radfordamy,V,5.0,4.0,feyginnicol,V,3.0,1.0,grabovskyte,,,,
